"Deployment_fk"	"Time"	"Species"	"Milliseconds"	"Number_clicks_filtered"	"Number_clicks_total"	"Lost_minutes"	"Recorded"	"Dpm"	"Dp10m"	"Station"	"Latitude"	"Longitude"	"Mooring_type"	"Receiver"
2577	2016-05-05 21:00:00	"NBHF"	0	0	45675	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-05 22:00:00	"NBHF"	0	0	214002	31	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-05 22:00:00	"NBHF"	0	0	16398	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-05 23:00:00	"NBHF"	0	0	243845	53	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-05 23:00:00	"NBHF"	1590	33	5539	0	60	1	1	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 00:00:00	"NBHF"	0	0	160135	9	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 00:00:00	"NBHF"	0	0	22523	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 01:00:00	"NBHF"	0	0	73432	1	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 01:00:00	"NBHF"	0	0	102072	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 02:00:00	"NBHF"	46387	2173	155396	14	60	30	5	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 02:00:00	"NBHF"	0	0	53296	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 03:00:00	"NBHF"	20237	544	41036	0	60	4	1	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 03:00:00	"NBHF"	3003	112	221150	45	60	3	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 04:00:00	"NBHF"	0	0	213705	32	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 04:00:00	"NBHF"	0	0	10363	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 05:00:00	"NBHF"	0	0	6589	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 05:00:00	"NBHF"	0	0	224022	36	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 06:00:00	"NBHF"	0	0	237580	54	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 06:00:00	"NBHF"	0	0	6110	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 07:00:00	"NBHF"	0	0	22964	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 07:00:00	"NBHF"	2507	115	243565	53	60	2	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 08:00:00	"NBHF"	0	0	27366	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 08:00:00	"NBHF"	8	6	212253	24	60	1	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 09:00:00	"NBHF"	0	0	37737	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 09:00:00	"NBHF"	22745	1009	119611	5	60	16	4	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 10:00:00	"NBHF"	0	0	174613	17	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 10:00:00	"NBHF"	0	0	22091	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 11:00:00	"NBHF"	0	0	10668	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 11:00:00	"NBHF"	429	15	236700	48	60	1	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 12:00:00	"NBHF"	0	0	21257	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 12:00:00	"NBHF"	0	0	203261	20	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 13:00:00	"NBHF"	0	0	110259	2	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 13:00:00	"NBHF"	0	0	53204	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 14:00:00	"NBHF"	0	0	119466	9	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 14:00:00	"NBHF"	0	0	129631	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 15:00:00	"NBHF"	2370	145	73875	0	60	8	2	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 15:00:00	"NBHF"	0	0	56598	5	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 16:00:00	"NBHF"	7207	284	15446	0	60	8	2	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 16:00:00	"NBHF"	0	0	42714	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 17:00:00	"NBHF"	0	0	115682	7	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 17:00:00	"NBHF"	0	0	4047	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 18:00:00	"NBHF"	0	0	21856	1	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 18:00:00	"NBHF"	0	0	141535	8	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 19:00:00	"NBHF"	0	0	161671	5	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 19:00:00	"NBHF"	0	0	29316	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-06 20:00:00	"NBHF"	0	0	41149	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 20:00:00	"NBHF"	0	0	114631	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 21:00:00	"NBHF"	0	0	64970	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 21:00:00	"NBHF"	0	0	78792	2	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 22:00:00	"NBHF"	0	0	64506	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-06 22:00:00	"NBHF"	0	0	74992	2	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-06 23:00:00	"NBHF"	0	0	97518	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-06 23:00:00	"NBHF"	0	0	21367	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-07 00:00:00	"NBHF"	0	0	9945	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 00:00:00	"NBHF"	0	0	99019	5	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-07 01:00:00	"NBHF"	0	0	41540	2	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 01:00:00	"NBHF"	0	0	43163	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 02:00:00	"NBHF"	0	0	18231	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 02:00:00	"NBHF"	0	0	108734	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 03:00:00	"NBHF"	0	0	19546	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 03:00:00	"NBHF"	0	0	120887	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 04:00:00	"NBHF"	0	0	66904	3	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 04:00:00	"NBHF"	0	0	34686	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-07 05:00:00	"NBHF"	0	0	7910	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 05:00:00	"NBHF"	0	0	116370	5	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 06:00:00	"NBHF"	0	0	2759	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 06:00:00	"NBHF"	0	0	134341	10	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 07:00:00	"NBHF"	0	0	15004	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 07:00:00	"NBHF"	0	0	199940	25	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 08:00:00	"NBHF"	0	0	22373	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 08:00:00	"NBHF"	0	0	174447	8	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-07 09:00:00	"NBHF"	0	0	116578	3	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 09:00:00	"NBHF"	0	0	47689	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 10:00:00	"NBHF"	0	0	85516	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 10:00:00	"NBHF"	0	0	70307	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 11:00:00	"NBHF"	0	0	156162	20	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 11:00:00	"NBHF"	0	0	41162	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-07 12:00:00	"NBHF"	0	0	13829	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 12:00:00	"NBHF"	0	0	242357	53	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 13:00:00	"NBHF"	0	0	15262	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 13:00:00	"NBHF"	0	0	192198	11	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 14:00:00	"NBHF"	0	0	110336	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 14:00:00	"NBHF"	0	0	117754	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 15:00:00	"NBHF"	0	0	129838	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 15:00:00	"NBHF"	0	0	84381	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-07 16:00:00	"NBHF"	0	0	98216	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 16:00:00	"NBHF"	1464	83	47767	0	60	4	2	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-07 17:00:00	"NBHF"	0	0	5132	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 17:00:00	"NBHF"	0	0	60939	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 18:00:00	"NBHF"	0	0	2459	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 18:00:00	"NBHF"	0	0	69876	4	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 19:00:00	"NBHF"	0	0	10480	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 19:00:00	"NBHF"	0	0	113172	13	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-07 20:00:00	"NBHF"	0	0	197144	26	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 20:00:00	"NBHF"	2244	99	27175	0	60	3	2	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 21:00:00	"NBHF"	0	0	113789	7	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 21:00:00	"NBHF"	0	0	56410	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 22:00:00	"NBHF"	0	0	51025	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 22:00:00	"NBHF"	0	0	70705	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-07 23:00:00	"NBHF"	0	0	67804	8	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-07 23:00:00	"NBHF"	0	0	60292	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 00:00:00	"NBHF"	1422	36	155378	7	60	1	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 00:00:00	"NBHF"	0	0	21807	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-08 01:00:00	"NBHF"	0	0	11867	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 01:00:00	"NBHF"	812	22	74676	2	60	2	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-08 02:00:00	"NBHF"	0	0	22697	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 02:00:00	"NBHF"	0	0	71694	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 03:00:00	"NBHF"	0	0	8864	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 03:00:00	"NBHF"	0	0	176953	3	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 04:00:00	"NBHF"	711	201	7457	0	60	3	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 04:00:00	"NBHF"	0	0	76973	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-08 05:00:00	"NBHF"	0	0	7570	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 05:00:00	"NBHF"	1851	48	28203	0	60	4	2	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 06:00:00	"NBHF"	0	0	1003	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 06:00:00	"NBHF"	0	0	47447	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-08 07:00:00	"NBHF"	0	0	29567	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 07:00:00	"NBHF"	0	0	2578	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-08 08:00:00	"NBHF"	0	0	18316	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 08:00:00	"NBHF"	0	0	75533	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 09:00:00	"NBHF"	0	0	31418	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 09:00:00	"NBHF"	0	0	73134	5	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 10:00:00	"NBHF"	0	0	28945	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 10:00:00	"NBHF"	0	0	57796	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-08 11:00:00	"NBHF"	0	0	64430	0	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 11:00:00	"NBHF"	0	0	27990	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 12:00:00	"NBHF"	0	0	195744	32	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 12:00:00	"NBHF"	0	0	20973	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 13:00:00	"NBHF"	0	0	240310	52	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 13:00:00	"NBHF"	1947	81	14413	0	60	3	2	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 14:00:00	"NBHF"	0	0	143556	8	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 14:00:00	"NBHF"	0	0	32538	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-08 15:00:00	"NBHF"	0	0	90226	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 15:00:00	"NBHF"	0	0	36035	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-08 16:00:00	"NBHF"	0	0	51508	2	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 16:00:00	"NBHF"	0	0	96421	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-08 17:00:00	"NBHF"	0	0	45940	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 17:00:00	"NBHF"	0	0	156677	20	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 18:00:00	"NBHF"	0	0	11354	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 18:00:00	"NBHF"	3457	148	192791	17	60	4	1	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 19:00:00	"NBHF"	0	0	7651	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 19:00:00	"NBHF"	0	0	128977	1	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-08 20:00:00	"NBHF"	0	0	216158	28	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 20:00:00	"NBHF"	0	0	30643	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-08 21:00:00	"NBHF"	0	0	3365	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 21:00:00	"NBHF"	0	0	234157	32	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-08 22:00:00	"NBHF"	0	0	175769	2	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 22:00:00	"NBHF"	0	0	8208	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-08 23:00:00	"NBHF"	0	0	82924	5	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-08 23:00:00	"NBHF"	0	0	10042	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-09 00:00:00	"NBHF"	0	0	8761	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 00:00:00	"NBHF"	0	0	127588	6	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-09 01:00:00	"NBHF"	0	0	239291	53	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 01:00:00	"NBHF"	0	0	5982	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-09 02:00:00	"NBHF"	0	0	64976	1	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 02:00:00	"NBHF"	0	0	193554	10	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 03:00:00	"NBHF"	0	0	41424	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 03:00:00	"NBHF"	0	0	96769	2	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-09 04:00:00	"NBHF"	0	0	116241	13	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 04:00:00	"NBHF"	0	0	35572	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-09 05:00:00	"NBHF"	0	0	31979	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 05:00:00	"NBHF"	0	0	206288	37	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-09 06:00:00	"NBHF"	0	0	233383	45	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 06:00:00	"NBHF"	0	0	20410	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 07:00:00	"NBHF"	0	0	236341	43	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 07:00:00	"NBHF"	0	0	47448	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-09 08:00:00	"NBHF"	0	0	39001	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 08:00:00	"NBHF"	0	0	241563	55	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-09 09:00:00	"NBHF"	0	0	245622	58	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 09:00:00	"NBHF"	0	0	4958	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-09 10:00:00	"NBHF"	0	0	7814	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 10:00:00	"NBHF"	0	0	233413	53	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2583	2016-05-09 11:00:00	"NBHF"	0	0	244167	58	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 11:00:00	"NBHF"	0	0	8956	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2577	2016-05-09 12:00:00	"NBHF"	0	0	20986	1	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
2583	2016-05-09 12:00:00	"NBHF"	0	0	214888	34	60	0	0	"bpns-Oostendebank Oost"	51.2891667	2.8653333	"surface-buoy"	"POD-2420"
2577	2016-05-09 13:00:00	"NBHF"	0	0	14456	0	60	0	0	"bpns-VG2"	51.4325	2.802	"surface-buoy"	"POD-2724"
